方法,随机种子,LF来源,人为已吸收一维热流_W_m2,数值来源折,原锁最佳模型_SHA256,数值参考原档_SHA256,非观测时窗,非探针内部厚度加权RMSE_K
F2,2,lf_contact_mismatch_coarse,80000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",4.141137687633436
F2,2,lf_contact_mismatch_coarse,80000,train,704d134e5f08ed6b1e4a2ce32c40b16d568b0577b75458b0eda2d472b27d7470,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",0.9686877527991936
F3,2,lf_contact_mismatch_coarse,80000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.33700639718952
F3,2,lf_contact_mismatch_coarse,80000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.141804487823536
F3,2,lf_contact_mismatch_coarse,80000,train,1d127b21115dd6a8aa55b0d33961c1f5ddbb2657fbc8de8e7e5316018588fb50,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.1056638924966302
F2,3,lf_contact_mismatch_coarse,80000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",6.277973161648147
F2,3,lf_contact_mismatch_coarse,80000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.9507828189149703
F2,3,lf_contact_mismatch_coarse,80000,train,9580e9402e9033de437a9fef5736022ab0265523fd4433c75aeef63aae678ce1,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.0087059995509406
F3,3,lf_contact_mismatch_coarse,80000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",5.752240629684539
F3,3,lf_contact_mismatch_coarse,80000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.5209948020333086
F3,3,lf_contact_mismatch_coarse,80000,train,9e9e147c794364ed1fe8c8e9e7fa7c556b23be00f84a2e74b91b092dad2a9f61,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",0.6861476749078704
F2,4,lf_contact_mismatch_coarse,80000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",4.0897732557591056
F2,4,lf_contact_mismatch_coarse,80000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.3054214463259473
F2,4,lf_contact_mismatch_coarse,80000,train,516e74212b4ac9205a0e7cd4d31ba660ba7b7c9698f661e5694d6b00c0a02ae9,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",1.977567341208391
F3,4,lf_contact_mismatch_coarse,80000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"[0,30]",4.3284893077148485
F3,4,lf_contact_mismatch_coarse,80000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(30,100]",3.523542750312126
F3,4,lf_contact_mismatch_coarse,80000,train,e6d9e27e14673cfb4b2208f42140b7a2cb8fe0c6c7c136c79137365a82d8fa73,cbc1144ea93170e0d0adf356afbda0cce6ea4439c826d69e64cac7ff503fb727,"(100,200]",2.008758499024375
